timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1554939032510,3153,Register,201,,Thread Group 1-34,text,true,,358,295,348,348,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3153,0,937
1554939032841,2995,Register,201,,Thread Group 1-67,text,true,,358,295,366,366,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2995,0,1023
1554939033242,2675,Register,201,,Thread Group 1-107,text,true,,358,295,374,374,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2675,0,659
1554939033891,2435,Register,201,,Thread Group 1-172,text,true,,358,295,375,375,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2435,0,424
1554939033020,3309,Register,201,,Thread Group 1-85,text,true,,358,295,376,376,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3309,0,844
1554939033551,2779,Register,201,,Thread Group 1-138,text,true,,358,295,376,376,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2779,0,497
1554939033392,2943,Register,201,,Thread Group 1-122,text,true,,358,295,378,378,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2943,0,508
1554939033262,3075,Register,201,,Thread Group 1-109,text,true,,358,295,379,379,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3075,0,638
1554939033221,3121,Register,201,,Thread Group 1-105,text,true,,358,295,388,388,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3121,0,680
1554939032661,3682,Register,201,,Thread Group 1-49,text,true,,358,295,388,388,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3682,0,1035
1554939032882,3475,Register,201,,Thread Group 1-71,text,true,,358,295,408,408,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3475,0,978
1554939032852,3510,Register,201,,Thread Group 1-68,text,true,,358,295,412,412,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3510,0,1001
1554939034083,2279,Register,201,,Thread Group 1-191,text,true,,358,295,412,412,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2279,0,229
1554939033710,2653,Register,201,,Thread Group 1-154,text,true,,358,295,412,412,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2653,0,495
1554939033300,3064,Register,201,,Thread Group 1-113,text,true,,358,295,412,412,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3064,0,736
1554939034151,2213,Register,201,,Thread Group 1-198,text,true,,358,295,412,412,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2213,0,198
1554939033623,2742,Register,201,,Thread Group 1-145,text,true,,358,295,412,412,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2742,0,487
1554939033745,2621,Register,201,,Thread Group 1-157,text,true,,358,295,412,412,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2621,0,540
1554939035201,1565,Register,201,,Thread Group 1-303,text,true,,358,295,422,422,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,1565,0,215
1554939033910,2859,Register,201,,Thread Group 1-174,text,true,,358,295,422,422,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2858,0,381
1554939033837,2934,Register,201,,Thread Group 1-165,text,true,,358,295,422,422,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2934,0,417
1554939034545,2227,CreateNote,201,,Thread Group 1-5,text,true,,383,383,422,422,https://nowaf.csye6225-spring2019-cuijingy.me/note,2227,0,336
1554939032775,3999,Register,201,,Thread Group 1-59,text,true,,358,295,422,422,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3999,0,843
1554939033010,3766,Register,201,,Thread Group 1-84,text,true,,358,295,422,422,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3766,0,843
1554939032991,3786,Register,201,,Thread Group 1-82,text,true,,358,295,422,422,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3786,0,856
1554939033213,3566,Register,201,,Thread Group 1-104,text,true,,358,295,422,422,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3566,0,815
1554939033112,3671,Register,201,,Thread Group 1-94,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3671,0,752
1554939033042,3741,Register,201,,Thread Group 1-87,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3741,0,971
1554939033189,3596,Register,201,,Thread Group 1-99,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3596,0,706
1554939032871,3917,Register,201,,Thread Group 1-70,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3917,0,994
1554939033866,2925,Register,201,,Thread Group 1-168,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2925,0,338
1554939033582,3221,Register,201,,Thread Group 1-141,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3221,0,467
1554939033180,3655,Register,201,,Thread Group 1-97,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3655,0,720
1554939032981,3855,Register,201,,Thread Group 1-81,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3855,0,883
1554939032934,3902,Register,201,,Thread Group 1-76,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3902,0,961
1554939033031,3820,Register,201,,Thread Group 1-86,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3820,0,817
1554939033072,3783,Register,201,,Thread Group 1-90,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3783,0,781
1554939032862,3994,Register,201,,Thread Group 1-69,text,true,,358,295,423,423,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3994,0,1162
1554939033154,3748,Register,201,,Thread Group 1-96,text,true,,358,295,473,473,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3748,0,859
1554939033311,3603,Register,201,,Thread Group 1-114,text,true,,358,295,474,474,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3603,0,733
1554939033531,3416,Register,201,,Thread Group 1-136,text,true,,358,295,477,477,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3416,0,520
1554939035012,1936,Register,201,,Thread Group 1-284,text,true,,358,295,477,477,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,1936,0,203
1554939033102,3909,Register,201,,Thread Group 1-93,text,true,,358,295,484,484,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3909,0,745
1554939033681,3343,Register,201,,Thread Group 1-151,text,true,,358,295,485,485,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3343,0,430
1554939032923,4379,Register,201,,Thread Group 1-75,text,true,,358,295,485,485,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4379,0,937
1554939033061,4245,Register,201,,Thread Group 1-89,text,true,,358,295,488,488,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4245,0,799
1554939032961,4345,Register,201,,Thread Group 1-79,text,true,,358,295,488,488,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4345,0,886
1554939033091,4216,Register,201,,Thread Group 1-92,text,true,,358,295,488,488,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4216,0,773
1554939035321,1995,Register,201,,Thread Group 1-315,text,true,,358,295,493,493,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,1995,0,204
1554939034841,2497,CreateNote,201,,Thread Group 1-22,text,true,,383,383,513,513,https://nowaf.csye6225-spring2019-cuijingy.me/note,2497,0,269
1554939035378,2042,CreateNote,201,,Thread Group 1-53,text,true,,383,383,524,524,https://nowaf.csye6225-spring2019-cuijingy.me/note,2042,0,242
1554939035531,2030,Register,201,,Thread Group 1-336,text,true,,358,295,539,539,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2030,0,228
1554939033322,4170,Register,201,,Thread Group 1-115,text,true,,358,295,532,532,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4170,0,726
1554939035082,2380,Register,201,,Thread Group 1-291,text,true,,358,295,529,529,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2380,0,222
1554939034091,3239,Register,201,,Thread Group 1-192,text,true,,358,295,511,511,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3239,0,241
1554939034121,3210,Register,201,,Thread Group 1-195,text,true,,358,295,511,511,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3210,0,179
1554939034281,3050,Register,201,,Thread Group 1-211,text,true,,358,295,511,511,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3050,0,253
1554939034245,3107,Register,201,,Thread Group 1-207,text,true,,358,295,515,515,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3107,0,234
1554939034461,2900,Register,201,,Thread Group 1-229,text,true,,358,295,516,516,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2900,0,251
1554939035075,2293,Register,201,,Thread Group 1-290,text,true,,358,295,517,517,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,2293,0,209
1554939033280,4097,Register,201,,Thread Group 1-111,text,true,,358,295,520,520,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4097,0,621
1554939033121,4207,Register,201,,Thread Group 1-95,text,true,,358,295,508,508,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4207,0,727
1554939035371,1951,Register,201,,Thread Group 1-320,text,true,,358,295,499,499,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,1951,0,233
1554939033171,4151,Register,201,,Thread Group 1-100,text,true,,358,295,499,499,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4151,0,729
1554939032971,4350,Register,201,,Thread Group 1-80,text,true,,358,295,499,499,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4350,0,915
1554939032856,4462,Register,201,,Thread Group 1-65,text,true,,358,295,495,495,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4462,0,1008
1554939034132,3186,Register,201,,Thread Group 1-196,text,true,,358,295,495,495,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3186,0,235
1554939034215,4709,Register,201,,Thread Group 1-204,text,true,,358,295,675,675,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4709,0,199
1554939033941,4984,Register,201,,Thread Group 1-177,text,true,,358,295,675,675,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4984,0,344
1554939033870,5055,Register,201,,Thread Group 1-170,text,true,,358,295,675,675,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5055,0,334
1554939033700,5231,Register,201,,Thread Group 1-153,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5231,0,506
1554939035781,3151,Register,201,,Thread Group 1-361,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3151,0,578
1554939034031,4902,Register,201,,Thread Group 1-186,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4902,0,260
1554939035419,3514,Register,201,,Thread Group 1-324,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3514,0,228
1554939033371,5563,Register,201,,Thread Group 1-120,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5563,0,530
1554939035361,3574,Register,201,,Thread Group 1-319,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3574,0,251
1554939033691,5245,Register,201,,Thread Group 1-152,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5245,0,571
1554939034590,4347,Register,201,,Thread Group 1-242,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4347,0,291
1554939033253,5685,Register,201,,Thread Group 1-108,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5685,0,648
1554939033791,5148,Register,201,,Thread Group 1-162,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5148,0,466
1554939033920,5019,Register,201,,Thread Group 1-175,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5019,0,348
1554939033082,5858,Register,201,,Thread Group 1-91,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5858,0,771
1554939035174,3766,Register,201,,Thread Group 1-298,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3766,0,205
1554939035437,3504,Register,201,,Thread Group 1-326,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3504,0,209
1554939033232,5710,Register,201,,Thread Group 1-106,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5710,0,668
1554939033732,5210,Register,201,,Thread Group 1-156,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5210,0,561
1554939034386,4557,Register,201,,Thread Group 1-221,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4557,0,247
1554939033411,5533,Register,201,,Thread Group 1-124,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5533,0,484
1554939033452,5493,Register,201,,Thread Group 1-128,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5493,0,593
1554939034258,4688,Register,201,,Thread Group 1-208,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4688,0,271
1554939033572,5374,Register,201,,Thread Group 1-140,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5374,0,469
1554939033200,5747,Register,201,,Thread Group 1-103,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5747,0,839
1554939033491,5457,Register,201,,Thread Group 1-132,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5457,0,550
1554939035790,3158,Register,201,,Thread Group 1-362,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3158,0,569
1554939033471,5478,Register,201,,Thread Group 1-130,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5478,0,577
1554939033902,5048,Register,201,,Thread Group 1-173,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5048,0,355
1554939033811,5139,Register,201,,Thread Group 1-164,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5139,0,393
1554939033651,5300,Register,201,,Thread Group 1-148,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5300,0,459
1554939033720,5232,Register,201,,Thread Group 1-155,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5232,0,485
1554939033616,5336,Register,201,,Thread Group 1-144,text,true,,358,295,676,676,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5336,0,496
1554939035471,3482,Register,201,,Thread Group 1-330,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3482,0,229
1554939035171,3783,Register,201,,Thread Group 1-300,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3783,0,210
1554939033001,5954,Register,201,,Thread Group 1-83,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5954,0,894
1554939035830,3125,Register,201,,Thread Group 1-366,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,3125,0,529
1554939033382,5574,Register,201,,Thread Group 1-121,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5574,0,662
1554939033601,5355,Register,201,,Thread Group 1-143,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5355,0,653
1554939034231,4726,Register,201,,Thread Group 1-206,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4726,0,195
1554939033511,5447,Register,201,,Thread Group 1-134,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5447,0,526
1554939033781,5178,Register,201,,Thread Group 1-161,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5178,0,457
1554939033672,5287,Register,201,,Thread Group 1-150,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5287,0,440
1554939033951,5009,Register,201,,Thread Group 1-178,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5009,0,317
1554939033484,5476,Register,201,,Thread Group 1-131,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5476,0,549
1554939034161,4800,Register,201,,Thread Group 1-199,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,4800,0,224
1554939033271,5690,Register,201,,Thread Group 1-110,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5690,0,630
1554939033631,5331,Register,201,,Thread Group 1-146,text,true,,358,295,677,677,https://nowaf.csye6225-spring2019-cuijingy.me/user/register,5331,0,481
